cohort,standardized_dimension,standardized_label,count,bins
texts,plane,text foreground,14,6
texts,plane,text in midground,20,6
texts,side,center,5,6
texts,side,left,1,6
texts,side,right,4,6
texts,side,text center,26,6
texts,side,text left,13,6
texts,side,text right,6,6
uncertainty,comment,exact material finish of some garments unspecified,1,6
uncertainty,comment,facial eyewear not specified,1,6
uncertainty,comment,precise floor material vinyl vs tile uncertain,1,6
uncertainty,comment,small black logo text on bucket side not legible,1,6
uncertainty,comment,text logo on shirt pocket not legible,1,6
uncertainty,comment,wet floor pictogram partially occluded not fully legible,5,6
uncertainty,note,any small handheld items in worker s left hand partially occluded and not identifiable,1,66
uncertainty,note,approximate counts of ceiling panels door frames wall devices,1,66
uncertainty,note,background center bright rectangular window area overexposed,1,66
uncertainty,note,background center clear plastic container count approximate 3 5,1,66
uncertainty,note,background left countertop appliance partially occluded blurred,1,66
uncertainty,note,background right hanging clear plastic dispensers approximate 4,1,66
uncertainty,note,ceiling left corner area indiscernible,1,66
uncertainty,note,ceiling materials details not described,1,66
uncertainty,note,ceiling service panel details indiscernible,1,66
uncertainty,note,ceiling tile texture detail partially occluded approximate,1,66
uncertainty,note,ceiling upper wall areas out of frame,1,66
uncertainty,note,chest patch text logo partially occluded and not legible,1,66
uncertainty,note,distant corridor terminus ambiguous door or window,1,66
uncertainty,note,distant green aisle header panels contain pale lettering icons but text not legible,1,66
uncertainty,note,exact contents of small red crate inside shopping cart partially occluded and not identifiable,1,66
uncertainty,note,exact count of overhead fixtures not provided,1,66
uncertainty,note,exact number of doors per corridor side uncertain,1,66
uncertainty,note,exact number of wall mounted control devices uncertain,1,66
uncertainty,note,exact product counts on midground background shelves approximate e g 8 12 boxes,1,66
uncertainty,note,exact product identities brand text on packaged goods not legible,1,66
uncertainty,note,exact time of day ambiguous morning afternoon,1,66
uncertainty,note,extent of floor wetness ambiguous,1,66
uncertainty,note,eyewear head covering not specified,1,66
uncertainty,note,facial expression not clearly visible,1,66
uncertainty,note,facial feature specifics beyond age not clear,1,66
uncertainty,note,facial uncertain because lower face occluded by surgical mask,1,66
uncertainty,note,far background aisle right contains blurred indiscernible objects,1,66
uncertainty,note,far background areas exhibit motion df blur small items not identifiable,1,66
uncertainty,note,far background beyond exterior windows partially occluded by reflection,6,66
uncertainty,note,far background elements beyond midground center partially occluded by depth field blur described only as blurred shelving displays,1,66
uncertainty,note,far background left right details increasingly blurred and indiscernible beyond basic shapes colors,1,66
uncertainty,note,floor grout condition ambiguous blurring,1,66
uncertainty,note,label text on bright yellow wheeled cleaning trolley not legible,1,66
uncertainty,note,left hand dark gray metal tool held by person appears to be wringer trolley component identity partially occluded,1,66
uncertainty,note,lower body clothing footwear not visible below mid thigh due to crop occlusion,1,66
uncertainty,note,lower left arm partially occluded by cleaning tool,1,66
uncertainty,note,lower left shelf interior areas behind produce partially occluded and not further described,1,66
uncertainty,note,lower leg area partially occluded by foreground right orange plastic shopping basket legwear details partially occluded,1,66
uncertainty,note,lower legs footwear partially cropped image bottom not visible,1,66
uncertainty,note,lower torso partially occluded by cleaning tool hoses,1,66
uncertainty,note,material composition of long yellow cleaning handle ambiguous wood vs plastic,1,66
uncertainty,note,material type of folded textiles paper goods uncertain,1,66
uncertainty,note,metal shelving items approximate count 3 5,1,66
uncertainty,note,midground left elements not fully enumerated,1,66
uncertainty,note,minor items countertop partially occluded and not identifiable,1,66
uncertainty,note,objects fully out of frame or behind shelving not visible,1,66
uncertainty,note,other,6,66
uncertainty,note,paper towel dispenser near sink partially occluded,1,66
uncertainty,note,peripheral shelf items at extremes partially out of frame and partially occluded,1,66
uncertainty,note,person age mapping ambiguous middle aged vs older adult,1,66
uncertainty,note,person lower back partially occluded by wheeled cleaning cart hands occluded by broom handle,1,66
uncertainty,note,placement of angled push broom not precisely specified,1,66
uncertainty,note,precise number of full window sections approximate,1,66
uncertainty,note,red safety label on cleaning machine handle contains small printed text but characters illegible,1,66
uncertainty,note,small accessory utility belt partially occluded unidentified,1,66
uncertainty,note,small distant objects partially occluded or too small to identify,1,66
uncertainty,note,small items on distant background shelves indiscernible due to shallow depth of field,1,66
uncertainty,note,small metallic control plate switch unreadable,1,66
uncertainty,note,small rectangular shelf price tags but unreadable at current resolution,15,66
uncertainty,note,small white label text on green wheeled cleaning bucket but illegible,1,66
uncertainty,note,some enumerations not provided avoid inference,1,66
uncertainty,note,sticker text on green plastic cleaning bucket but not legible,1,66
uncertainty,note,time of day cannot be determined,1,66
uncertainty,note,time of day not visible in image,1,66
uncertainty,note,white embroidered text on royal blue baseball cap illegible,1,66
uncertainty,note,yellow chest badge text on uniform not legible,1,66
uncertainty,token,exact contents of nested metal wire basket ambiguous,1,10
uncertainty,token,face emotion gaze direction not specified in description,1,10
uncertainty,token,facial expression details not visible due to rear orientation,6,10
uncertainty,token,location time day weather not visible in image,1,10
uncertainty,token,lower portion of left leg partially occluded by cart,1,10
uncertainty,token,lower shopper legs partially occluded by cart frame,1,10
uncertainty,token,overhead aisle sign text partially out of frame illegible,47,10
uncertainty,token,printed graphics on blue cardboard box partially occluded,1,10
uncertainty,token,red fruit ambiguous apples vs tomatoes,1,10
uncertainty,token,walls not described by source,1,10
