cohort,dimension,label,count
people,clothing_material,leather,1
people,clothing_material,polyester,5
people,clothing_material,silk,1
people,clothing_material,synthetic,1
people,clothing_material,twill,1
people,clothing_material,woven,2
people,eyewear_frame_color,black,7
people,eyewear_frame_color,black frames,2
people,eyewear_frame_color,brown,1
people,eyewear_frame_color,darkblue,1
people,eyewear_frame_color,darkcyan,1
people,eyewear_frame_color,silver,4
people,eyewear_frame_color,silver frames,4
people,eyewear_present,no,9
people,eyewear_present,unknown,1
people,eyewear_present,yes,22
people,eyewear_type,eyeglasses,4
people,eyewear_type,eyeglasses generic,1
people,eyewear_type,metal rimmed,1
people,eyewear_type,prescription,1
people,eyewear_type,rectangular,4
people,eyewear_type,rectangular frame,4
people,eyewear_type,rectangular glasses normalized,3
people,eyewear_type,rimless,1
people,eyewear_type,thin framed,1
people,eyewear_type,thin metal framed glasses,1
people,eyewear_type,unknown,1
people,facial_hair_color,black,4
people,facial_hair_color,brown,1
people,facial_hair_color,gray,2
people,facial_hair_present,no,9
people,facial_hair_present,unknown,3
people,facial_hair_present,yes,12
people,facial_hair_style,goatee,1
people,facial_hair_style,mustache,5
people,facial_hair_style,stubble,3
people,facial_hair_style,stubble variants,3
people,facial_hair_style,unknown,2
people,garment_type,bag,2
people,garment_type,coat,1
people,garment_type,crossbody pouch,1
people,garment_type,face mask,1
people,garment_type,glove or hand covering,1
people,garment_type,insulated jacket,1
people,garment_type,insulated winter coat,1
people,garment_type,jacket,3
people,garment_type,midlayer,1
people,garment_type,neck accessory,1
people,garment_type,neck scarf,1
people,garment_type,outer jacket,1
people,garment_type,outerwear jacket,1
people,garment_type,pants,1
people,garment_type,produce bag,1
people,garment_type,shirt,1
people,garment_type,shoes,3
people,garment_type,short sleeved collared shirt,2
people,garment_type,shoulder bag,1
people,garment_type,sleeveless uniform vest,1
people,garment_type,slip shoes,1
people,garment_type,trousers,8
people,gaze_direction,down,7
people,gaze_direction,left,7
people,gaze_direction,right,3
people,gaze_direction,unknown,5
people,gaze_direction,up,10
people,gender_presentation,male,42
people,hair_color,black,27
people,hair_color,brown,6
people,hair_color,gray,33
people,hair_present,yes,42
people,hair_style,short,37
people,hair_style,straight,1
people,hair_style,unknown,3
people,head_covering_color,black,7
people,head_covering_color,blue,1
people,head_covering_color,brown,1
people,head_covering_color,chocolate,1
people,head_covering_color,dark blue,1
people,head_covering_color,darkblue,1
people,head_covering_color,unknown,2
people,head_covering_present,no,12
people,head_covering_present,unknown,1
people,head_covering_present,yes,25
people,head_covering_type,baseball cap,4
people,head_covering_type,cap,4
people,head_covering_type,cap generic,1
people,head_covering_type,flat cap,3
people,head_covering_type,peaked cap,7
people,head_covering_type,peaked officer cap,1
people,head_covering_type,unknown,1
people,material,canvas,1
people,material,cotton,3
people,material,fabric,5
people,material,fleece,1
people,material,insulated fabric,1
people,material,leather,4
people,material,nylon,1
people,material,rubber,1
people,material,synthetic,10
people,material,wool blend,1
people,material,woven,6
people,occlusions,partial,20
people,occlusions,partial occlusion,31
people,occlusions,significant,1
people,occlusions,unknown,2
people,orientation,back,1
people,orientation,front,12
people,orientation,front oriented,5
people,orientation,three quarter,14
people,orientation,unknown,11
people,pose,both hands on steering wheel,1
people,pose,crossing,1
people,pose,driving posture,1
people,pose,forearms resting on steering wheel,1
people,pose,forward facing,2
people,pose,forward leaning,2
people,pose,forward stepping,1
people,pose,hands clasped near mid torso,1
people,pose,hands forward driving posture,1
people,pose,hands on cart handle,1
people,pose,hands pockets,1
people,pose,left hand on steering wheel,1
people,pose,mid stride,1
people,pose,relaxed,4
people,pose,relaxed shoulders,2
people,pose,relaxed stance,1
people,pose,relaxed standing,1
people,pose,relaxed standing variations,5
people,pose,right arm resting on lap,1
people,pose,seated,10
people,pose,slightly forward lean,8
people,pose,slightly forward leaning,1
people,pose,squared shoulders,1
people,pose,standing,6
people,pose,torso slightly turned,2
people,pose,upright,41
people,pose,upright relaxed posture,1
people,pose,upright seated,1
people,pose,walking,1
people,pose,walking or standing,4
people,role_hint,appears bus driver,1
people,role_hint,appears transit worker high visibility,1
people,role_hint,appears uniformed transit or traffic officer,1
people,role_hint,appears vehicle operator steering wheel visible,1
people,role_hint,bus driver,1
people,role_hint,bus operator,3
people,role_hint,grocery shopper,1
people,role_hint,grocery staff member,2
people,role_hint,store employee,1
people,role_hint,transit vehicle operator,1
people,role_hint,uniformed retail security officer detailed token,1
people,role_hint,uniformed security officer,1
people,role_hint,vehicle operator,7
people,skin_tone,dark,3
people,skin_tone,light,21
people,skin_tone,medium,17
people,texture,folded,1
people,texture,heavy duty,1
people,texture,matte,7
people,texture,mesh,1
people,texture,quilted,1
people,texture,slightly crumpled,1
people,texture,slightly glossy,1
people,texture,smooth,11
people,texture,soft,1
people,texture,straight cut,1
people,texture,textured,2
people,texture,textured knit,1
people,texture,thin,1
people,texture,worn,1
safety,hazards,hazard person standing roadway front bus,1
safety,hazards,large vehicle obstruction,1
safety,hazards,no detected,9
safety,hazards,no noted,8
safety,hazards,no observed,7
safety,hazards,unknown,17
safety,nsfw,no content,20
safety,nsfw,not,10
safety,nsfw,unknown,20
texts,content,2,1
texts,content,4014 11 4,1
texts,content,72,1
texts,content,851 partially illegible,1
texts,content,din,1
texts,content,text 181,1
texts,content,text 2,1
texts,content,text 4014 11 4,1
texts,content,text 501,1
texts,content,text 72,1
texts,content,text 851 partially illegible,1
texts,content,text approx 13 third character unclear,1
texts,content,text approx riaurfo illegible segments possible,1
texts,content,text believe,1
texts,content,text din,1
texts,content,text partial visible,1
texts,content,text puusnc vie bus rivier,1
texts,content,unknown,2
texts,font_style,amber,2
texts,font_style,bold,2
texts,font_style,condensed,3
texts,font_style,digital segment,2
texts,font_style,dot matrix,2
texts,font_style,led,2
texts,font_style,sans,8
texts,font_style,unknown,18
texts,legibility,illegible,81
texts,legibility,legible,6
texts,legibility,legible text,2
texts,legibility,mostly illegible,2
texts,legibility,not legible,13
texts,legibility,other not legible tokens kept separately where ambiguous,5
texts,legibility,partial,2
texts,legibility,partially illegible,7
texts,legibility,partially legible,15
texts,legibility,uncertain,1
texts,legibility,unreadable,4
texts,plane,background text,6
texts,plane,foreground text,11
texts,plane,midground text,10
texts,plane,text background,15
texts,plane,text foreground,5
texts,plane,text in background,8
texts,plane,text in foreground,5
texts,plane,text in midground,3
texts,plane,text midground,14
texts,plane,text on background,5
texts,plane,text on foreground,6
texts,plane,text on midground,9
texts,plane_distribution,background,6
texts,plane_distribution,foreground,11
texts,plane_distribution,midground,10
texts,side,center text,15
texts,side,left text,6
texts,side,right text,6
texts,side,text center,29
texts,side,text left,8
texts,side,text on center,13
texts,side,text on left,4
texts,side,text on right,3
texts,side,text right,13
texts,side_distribution,center,15
texts,side_distribution,left,6
texts,side_distribution,right,6
texts,text_content,illegible,2
texts,text_content,ssy,1
uncertainty,note,advertising strip panel text above windshield largely illegible,1
uncertainty,note,ambiguous sunrise vs sunset,1
uncertainty,note,approximate count visible humans 4 small occluded,1
uncertainty,note,background left building window count estimated 6 10,1
uncertainty,note,background roadway details blurred vehicles not identifiable,1
uncertainty,note,blurred pedestrian figures indistinct,1
uncertainty,note,bus front electronic display partially illegible,24
uncertainty,note,cap patch details but not legible,1
uncertainty,note,ceiling stickers text illegible due to distance,1
uncertainty,note,chest mounted device uncertain radio fare device,1
uncertainty,note,chest patch text but not legible,1
uncertainty,note,dashboard control labels instrument readouts not legible,1
uncertainty,note,distant building details blurred,1
uncertainty,note,distant vehicle make model license not identifiable,1
uncertainty,note,embroidered uniform patch lettering not readable,1
uncertainty,note,enumeration constrained descriptive preserved,1
uncertainty,note,exact aisle width floor surface details not provided,1
uncertainty,note,exact vehicle makes models not discernible,1
uncertainty,note,exterior license plate area not legible,1
uncertainty,note,exterior scene motion blur making background details indiscernible,1
uncertainty,note,exterior storefront posters illegible,1
uncertainty,note,facial not specified,1
uncertainty,note,faint wetness sheen noted but unconfirmed,1
uncertainty,note,far background building details motion blurred indiscernible,1
uncertainty,note,front license plate 501 partially illegible,1
uncertainty,note,heavily blurred objects marked as indiscernible,1
uncertainty,note,individual pedestrian finer attributes indiscernible,1
uncertainty,note,interior passenger figures inside bus indiscernible,4
uncertainty,note,lower body bag strap partially occluded,1
uncertainty,note,lower dashboard yellow sticker text partially illegible,1
uncertainty,note,lower left background indiscernible dark object near wheel arch,1
uncertainty,note,no confirmed visible humans possible reflections,1
uncertainty,note,overhead display text blurred illegible,1
uncertainty,note,overhead electronic panel text partially occluded low resolution,1
uncertainty,note,overhead sticker text but not legible,1
uncertainty,note,overhead white placard text illegible,1
uncertainty,note,overhead yellow sign text illegible,1
uncertainty,note,parked vehicle background right mostly out of frame,1
uncertainty,note,passenger area beyond right seat back out of frame,1
uncertainty,note,people inside vehicles indistinct silhouettes omitted,1
uncertainty,note,possible small items on dashboard too small to identify,1
uncertainty,note,possible small objects near lower right dashboard not identifiable,1
uncertainty,note,precise vehicle registration details not visible,1
uncertainty,note,rear passenger area partially occluded,1
uncertainty,note,rear vehicle area indiscernible blur omitted,1
uncertainty,note,right side window exterior blurred objects indiscernible,1
uncertainty,note,roof top yellow sign text partially occluded,1
uncertainty,note,several distant pedestrian figures small partially occluded,12
uncertainty,note,shoulder patch wording partially occluded not fully legible,1
uncertainty,note,sidewalk surface right frame partially occluded,1
uncertainty,note,small chrome grille emblem not legible,1
uncertainty,note,small dark device near steering column not identifiable,1
uncertainty,note,small debris or surface blemishes omitted not identifiable,1
uncertainty,note,small instrument labels illegible,1
uncertainty,note,small interior items visible through windows blurred,1
uncertainty,note,small objects near center console partially occluded,1
uncertainty,note,small objects under driver seat indiscernible blur,1
uncertainty,note,small red distant vehicle partially occluded,1
uncertainty,note,small street level fixtures partially occluded blurred,1
uncertainty,note,small white chest text but not legible,1
uncertainty,note,some elements motion blurred indistinct,1
uncertainty,note,time of day not definitive ambient light suggests daytime,1
uncertainty,note,time of day only labeled daytime no specific hint,1
uncertainty,note,tokens described qualitatively enum mapping omitted,1
uncertainty,note,tree species not identifiable,1
uncertainty,note,unknown,38
uncertainty,note,upper building facades partially occluded by haze steam,1
uncertainty,note,yellow ceiling placard texts partially occluded,1
uncertainty,token,approx count pale orange citrus fruits estimate,1
uncertainty,token,approximate counts packaged items on background shelves,1
uncertainty,token,apron text partially occluded illegible,1
uncertainty,token,embroidered chest patch text partially legible,6
uncertainty,token,identity or affiliation cap emblem indiscernible,1
uncertainty,token,other singleton uncertainty tokens,11
uncertainty,token,small packaged item labels not legible,1
uncertainty,token,unknown,23
uncertainty,uncertainty,approx 4 distant pedestrians background right,1
uncertainty,uncertainty,approx count background right awnings 6 8,1
uncertainty,uncertainty,approx count distant pedestrians 12,1
uncertainty,uncertainty,approximate vehicle counts background,1
uncertainty,uncertainty,background elements blurred,1
uncertainty,uncertainty,background right small pedestrian blurred omitted,1
uncertainty,uncertainty,bright yellow handheld object partially occluded,1
uncertainty,uncertainty,bus interior details obscured by reflections,1
uncertainty,uncertainty,camera perspective estimations conservative,1
uncertainty,uncertainty,circular green street sign pictogram unresolved,1
uncertainty,uncertainty,distant pedestrians indistinct omitted,1
uncertainty,uncertainty,distant pedestrians not enumerated omitted,1
uncertainty,uncertainty,facial feature identity not legible,1
uncertainty,uncertainty,facial occluded,1
uncertainty,uncertainty,facial stubble uncertain,1
uncertainty,uncertainty,far background upper left building interior shadowed,1
uncertainty,uncertainty,far right building facade cropped,1
uncertainty,uncertainty,focal length unspecified,1
uncertainty,uncertainty,instrument cluster green characters illegible,1
uncertainty,uncertainty,instrument cluster numeric like shapes illegible,1
uncertainty,uncertainty,license plate area illegible,19
uncertainty,uncertainty,lower body clothing occluded by crop shadow,1
uncertainty,uncertainty,lower body out of frame,1
uncertainty,uncertainty,midground right transit sign occluded illegible,1
uncertainty,uncertainty,multiple distant pedestrians vehicles background left approximate,1
uncertainty,uncertainty,overhead orange placard illegible,1
uncertainty,uncertainty,peripheral moving vehicles partially occluded,1
uncertainty,uncertainty,potential small vertical curb post occluded,1
uncertainty,uncertainty,rear head partially occluded by seat back,1
uncertainty,uncertainty,slight motion blur on bus wheel areas,1
uncertainty,uncertainty,small accessories not clear,1
uncertainty,uncertainty,small dashboard objects indistinguishable,1
uncertainty,uncertainty,small objects inside bus visible through windshield not identifiable,1
uncertainty,uncertainty,small out of focus object dashboard not identifiable,1
uncertainty,uncertainty,small pedestrian silhouettes partially occluded,1
uncertainty,uncertainty,small white dashboard label illegible,1
uncertainty,uncertainty,uniform cap embroidered text not legible,1
uncertainty,uncertainty,unknown,20
uncertainty,uncertainty,weather outside not visible,1
