cohort,dimension,label,count
uncertainty,token,gaze mapping ambiguous,1
uncertainty,token,hanging fabric material uncertain,1
uncertainty,token,items stacked count 1 3 uncertain,1
uncertainty,token,large indiscernible motion blur causing omitted details,44
uncertainty,token,lower legs feet cropped footwear uncertain,1
uncertainty,token,lower torso arm positions cropped uncertain,1
uncertainty,token,precipitation uncertain,1
uncertainty,token,race bib text partially illegible partial transcription s r dor,1
uncertainty,token,small embroidered logo on tank top visible but text not legible,1
uncertainty,token,small white marks on track surface material uncertain,1
uncertainty,token,spectator area silhouettes ambiguous,44
uncertainty,token,time day weather not verifiable,9
uncertainty,token,track dust composition uncertain,1
uncertainty,token,unknown,17
uncertainty,total_uncertainty_instances,unknown,70
uncertainty,uncertainty,approx counts for assorted fruit and glassware uncertain,1
uncertainty,uncertainty,approx counts for potted plants fruit bowls uncertain due to occlusion,1
uncertainty,uncertainty,approximate count small clear glass jars 3,1
uncertainty,uncertainty,approximate counts for small citrus fruits and hanging utensils,1
uncertainty,uncertainty,approximate counts on open shelving not exact,1
uncertainty,uncertainty,approximate counts stacked pans plates due to occlusion,1
uncertainty,uncertainty,apron text transcription uncertain partially shadowed,1
uncertainty,uncertainty,background left contains softly blurred indiscernible small items,1
uncertainty,uncertainty,background left open shelf item identities uncertain,1
uncertainty,uncertainty,contents of stainless steel mixing bowl not identifiable,1
uncertainty,uncertainty,countertop appliance identity uncertain coffee maker or blender,1
uncertainty,uncertainty,digital display characters appliance labels not legible,1
uncertainty,uncertainty,exact appliance model midground right not identifiable,1
uncertainty,uncertainty,exact contents of mixing bowl foreground right not identifiable,1
uncertainty,uncertainty,exact contents precise count of containers approximated,1
uncertainty,uncertainty,exact count small utensils hanging rail uncertain 4 hooks,1
uncertainty,uncertainty,exact hand left right holding utensils uncertain,1
uncertainty,uncertainty,exact number of stacked ceramic dishes approximate 4 6,1
uncertainty,uncertainty,exact stacked plates bowls counts approximate due to occlusion,1
uncertainty,uncertainty,exterior scene through window out of focus,1
uncertainty,uncertainty,exterior view through background left window out of focus,1
uncertainty,uncertainty,floor ceiling surfaces not described,1
uncertainty,uncertainty,focal length ambiguous,1
uncertainty,uncertainty,foreground bowl contents approximate uncertain food type,1
uncertainty,uncertainty,framed wall art partially out of frame details indiscernible,1
uncertainty,uncertainty,green leafy vegetable species not identifiable,1
uncertainty,uncertainty,identity of two medium brown spherical items uncertain,1
uncertainty,uncertainty,indiscernible blur near wrapped bread,1
uncertainty,uncertainty,light colored logo on shorts illegible,1
uncertainty,uncertainty,lower body clothing footwear not visible uncertain,5
uncertainty,uncertainty,lower left dishwasher front details not visible,1
uncertainty,uncertainty,lower legs feet cropped out of frame,5
uncertainty,uncertainty,lower sink area partially occluded,1
uncertainty,uncertainty,material composition details not independently verified,1
uncertainty,uncertainty,microwave brand model text illegible,1
uncertainty,uncertainty,midground left background object ids not fully specified,1
uncertainty,uncertainty,number of hanging utensils approximated 6,1
uncertainty,uncertainty,number of sliced cooked protein pieces uncertain 3 4,1
uncertainty,uncertainty,open shelving jar contents not clear approx 4 6 jars,1
uncertainty,uncertainty,outdoor details beyond white framed window indistinct,1
uncertainty,uncertainty,partially occluded metallic appliance identification uncertain,1
uncertainty,uncertainty,photographic print content background left not legible,1
uncertainty,uncertainty,potential logo text on t shirt not legible,1
uncertainty,uncertainty,potted plants approximate count 4,1
uncertainty,uncertainty,reflective glare on sliding glass door partially occludes exterior,1
uncertainty,uncertainty,sink area background right partially visible,1
uncertainty,uncertainty,slight soft focus blur across background left tiles,1
uncertainty,uncertainty,small clear mixing bowl contents not identifiable due to resolution,1
uncertainty,uncertainty,small dark logo on range hood not legible,1
uncertainty,uncertainty,small framed artwork content not legible at current resolution,1
uncertainty,uncertainty,small glass jar contents not identifiable,1
uncertainty,uncertainty,small printed container labels illegible,9
uncertainty,uncertainty,small reflective object near foreground right edge indiscernible,1
uncertainty,uncertainty,small text brand logos on clothing unreadable,1
uncertainty,uncertainty,small unidentified dark object foreground left high frequency,18
uncertainty,uncertainty,small utensils or spice labels partially occluded not legible,14
uncertainty,uncertainty,small wall note illegible,1
uncertainty,uncertainty,specific herb types not identifiable,1
uncertainty,uncertainty,stacked plate glass counts approximate,1
uncertainty,uncertainty,stacked plates approx count 6 per stack,1
uncertainty,uncertainty,state of active gas flame beneath mixing bowl uncertain,1
uncertainty,uncertainty,tank top logo interpreted as e but could be occluded stylized,1
uncertainty,uncertainty,time of day ambiguous despite sunlight clues,1
uncertainty,uncertainty,two bright green round fruits type uncertain,1
uncertainty,uncertainty,unknown,28
uncertainty,uncertainty,upper cabinet interior contents partially occluded out of focus,1
uncertainty,uncertainty,weather not visible,1
uncertainty,uncertainty,windowsill baskets partially occluded,1
